entrezgene	hgnc_symbol	ensembl_gene_id	chromosome_name	band	geneLength	gcContent
8567	MADD	ENSG00000110514	11	p11.2	6870	0.530482771411162
4293	MAP3K9	ENSG00000006432	14	q24.2	6013	0.551443739971525
353140	LCE2C	ENSG00000187180	1	q21.3	593	0.603811991117691
100526771	TMPRSS4-AS1	ENSG00000255274	11	q23.3	453	0.550602837449727
10402	ST3GAL6	ENSG00000064225	3	q12.1	3938	0.445653627969778
9182	RASSF9	ENSG00000198774	12	q21.31	1796	0.441287252416125
64092	SAMSN1	ENSG00000155307	21	q11.2	2341	0.404165981690608
10980	COPS6	ENSG00000168090	7	q22.1	1917	0.541551243842181
6792	CDKL5	ENSG00000008086	X	p22.13	3688	0.468347055006835
200424	TET3	ENSG00000187605	2	p13.1	11652	0.578160456468061
574538	574538	ENSG00000249695	12	p13.33	2904	0.532013543035404
4246	SCGB2A1	ENSG00000124939	11	q12.3	521	0.474267038292748
28962	OSTM1	ENSG00000081087	6	q21	4467	0.41981388116784
8562	DENR	ENSG00000139726	12	q24.31	3061	0.440426947245246
4752	NEK3	ENSG00000136098	13	q14.3	3970	0.440075586251783
5793	PTPRG	ENSG00000144724	3	p14.2	9035	0.47113671489054
25903	OLFML2B	ENSG00000162745	1	q23.3	3415	0.554898689738072
8459	TPST2	ENSG00000128294	22	q12.1	2245	0.569694458886481
60674	GAS5	ENSG00000234741	1	q25.1	1696	0.4633106174347
60313	GPBP1L1	ENSG00000159592	1	p34.1	5226	0.476809578481698
4159	MC3R	ENSG00000124089	20	q13.2	1084	0.566420664206642
645434	LINC01625	ENSG00000238099	6	q24.1	1690	0.419957162091401
90313	TP53I13	ENSG00000167543	17	q11.2	1453	0.667489072794686
196527	ANO6	ENSG00000177119	12	q12	7314	0.445078442587725
11159	RABL2A	ENSG00000144134	2	q14.1	3126	0.530629776025224
6622	SNCA	ENSG00000145335	4	q22.1	3566	0.504549734864526
23210	JMJD6	ENSG00000070495	17	q25.1	5713	0.535024303358173
55754	TMEM30A	ENSG00000112697	6	q14.1	4544	0.411863542658759
29121	CLEC2D	ENSG00000069493	12	p13.31	5974	0.396059157762
1524	CX3CR1	ENSG00000168329	3	p22.2	3657	0.563418417241178
115992	RNF166	ENSG00000158717	16	q24.3	2711	0.633830539242453
56938	ARNTL2	ENSG00000029153	12	p11.23	7444	0.424396688762919
10370	CITED2	ENSG00000164442	6	q24.1	2117	0.587405136304128
728621	CCDC30	ENSG00000186409	1	p34.2	10932	0.414110667307816
3975	LHX1	ENSG00000273706	17	q12	4290	0.592697718599862
374443	374443	ENSG00000256594	12	p13.31	3397	0.460557336097069
64073	C19orf33	ENSG00000167644	19	q13.2	520	0.644121931899867
84263	HSDL2	ENSG00000119471	9	q32	3373	0.431687747899588
3297	HSF1	ENSG00000185122	8	q24.3	2193	0.620997515199413
53944	CSNK1G1	ENSG00000169118	15	q22.31	9361	0.462511768572955
56267	KYAT3	ENSG00000137944	1	p22.2	2309	0.402242770901458
641516	641516	ENSG00000267313	18	q12.3	1712	0.426767347555143
118429	ANTXR2	ENSG00000163297	4	q21.21	8274	0.449461154397141
390437	OR4N5	ENSG00000184394	14	q11.2	927	0.469255663430421
494118	SPANXN1	ENSG00000203923	X	q27.3	613	0.444299876084263
55719	SLF2	ENSG00000119906	10	q24.31	8739	0.400898390465786
285148	IAH1	ENSG00000134330	2	p25.1	1294	0.531488790164226
81469	OR2G3	ENSG00000177476	1	q44	930	0.462365591397849
7748	ZNF195	ENSG00000005801	11	p15.4	3703	0.477494976921306
84881	RPUSD4	ENSG00000165526	11	q24.2	2597	0.533261470417976
5408	PNLIPRP2	ENSG00000266200	10	q25.3	1972	0.499591990099051
205327	C2orf69	ENSG00000178074	2	q33.1	3728	0.521042698408101
9846	GAB2	ENSG00000033327	11	q14.1	6236	0.560197895250646
388381	C17orf98	ENSG00000275489	17	q12	566	0.529272315794055
100131366	LINC00605	ENSG00000251533	14	q32.32	1558	0.458652591879781
100628307	DIO2-AS1	ENSG00000258766	14	q31.1	1595	0.429572037446675
13	AADAC	ENSG00000114771	3	q25.1	1606	0.412053815409964
3643	INSR	ENSG00000171105	19	p13.2	9801	0.548738456394879
3675	ITGA3	ENSG00000005884	17	q21.33	5027	0.595322260308984
170850	KCNG3	ENSG00000171126	2	p21	3824	0.552235296228925
389073	C2orf80	ENSG00000188674	2	q33.3	1214	0.442911879349178
8992	ATP6V0E1	ENSG00000113732	5	q35.1	882	0.474309786709128
728858	C12orf71	ENSG00000214700	12	p11.23	966	0.467764845137108
3662	IRF4	ENSG00000137265	6	p25.3	6373	0.553539764339389
79568	C2orf47	ENSG00000162972	2	q33.1	1511	0.446467489731347
9223	MAGI1	ENSG00000151276	3	p14.1	10847	0.488976230612558
56342	PPAN	ENSG00000130810	19	p13.2	1728	0.623134945305927
55361	PI4K2A	ENSG00000155252	10	q24.2	4889	0.54745929351688
9801	MRPL19	ENSG00000115364	2	p12	7827	0.491902128526574
199675	MCEMP1	ENSG00000183019	19	p13.2	1308	0.503412007442184
85474	LBX2	ENSG00000179528	2	p13.1	1662	0.649938340960785
253143	PRR14L	ENSG00000183530	22	q12.2	11100	0.513936992391084
3384	ICAM2	ENSG00000108622	17	q23.3	2375	0.566849988453307
57613	FAM234B	ENSG00000084444	12	p13.1	4800	0.52578306105924
402778	IFITM10	ENSG00000244242	11	p15.5	3709	0.626907870941994
22835	ZFP30	ENSG00000120784	19	q13.12	4712	0.508225285151004
57599	WDR48	ENSG00000114742	3	p22.2	3965	0.414331746659718
171023	ASXL1	ENSG00000171456	20	q11.21	7522	0.511622974079082
145241	ADAM21P1	ENSG00000235812	14	q24.2	2049	0.451439726695949
336	APOA2	ENSG00000158874	1	q23.3	473	0.555893409995577
3633	INPP5B	ENSG00000204084	1	p34.3	7996	0.503810730747953
100506776	TRG-AS1	ENSG00000281103	7	p14.1	3516	0.473050794076099
392390	OR1L6	ENSG00000171459	9	q33.2	936	0.498931623931624
218	ALDH3A1	ENSG00000108602	17	p11.2	4056	0.588485189532455
2828	GPR4	ENSG00000177464	19	q13.32	3047	0.662132658615513
200504	GKN2	ENSG00000183607	2	p13.3	1653	0.425008872982257
94241	TP53INP1	ENSG00000164938	8	q22.1	5652	0.50547405500364
57688	ZSWIM6	ENSG00000130449	5	q12.1	5503	0.499055796237559
2165	F13B	ENSG00000143278	1	q31.3	2217	0.366223927951227
1031	CDKN2C	ENSG00000123080	1	p32.3	3237	0.523282423394679
390245	KDM4E	ENSG00000235268	11	q21	2339	0.505771697306541
344405	PRORSD1P	ENSG00000162997	2	p16.1	2153	0.450998606595448
339622	339622	ENSG00000226983	21	q21.2	2716	0.442180096075133
8372	HYAL3	ENSG00000186792	3	p21.31	2014	0.628326348281055
51096	UTP18	ENSG00000011260	17	q21.33	1884	0.42084681608716
10523	CHERP	ENSG00000085872	19	p13.11	4906	0.630672999668468
51222	ZNF219	ENSG00000165804	14	q11.2	3478	0.626991661503205
148113	CILP2	ENSG00000160161	19	p13.11	4217	0.679709207486988
518	ATP5G3	ENSG00000154518	2	q31.1	3482	0.508152484903248
285780	LY86-AS1	ENSG00000216863	6	p25.1	4118	0.438994105087735
3954	LETM1	ENSG00000168924	4	p16.3	7268	0.600279331173085
5159	PDGFRB	ENSG00000113721	5	q32	5748	0.581945189854565
113179	ADAT3	ENSG00000213638	19	p13.3	1626	0.712055425507815
23043	TNIK	ENSG00000154310	3	q26.31	6913	0.481644928233423
6403	SELP	ENSG00000174175	1	q24.2	3275	0.503953680464961
57325	KAT14	ENSG00000149474	20	p11.23	3848	0.462167926392874
79707	NOL9	ENSG00000162408	1	p36.31	6744	0.477149281722376
58509	CACTIN	ENSG00000105298	19	p13.3	3861	0.658088963669975
1788	DNMT3A	ENSG00000119772	2	p23.3	5863	0.595090370993779
388646	GBP7	ENSG00000213512	1	p22.2	2454	0.469730872904614
4118	MAL	ENSG00000172005	2	q11.1	1137	0.601185171038112
51059	FAM135B	ENSG00000147724	8	q24.23	7332	0.494832943404729
26240	FAM50B	ENSG00000145945	6	p25.2	1618	0.638373468742881
3262	HPVC1	ENSG00000280920	7	p11.2	1198	0.384808013355593
4668	NAGA	ENSG00000198951	22	q13.2	3726	0.576362945615093
140467	ZNF358	ENSG00000198816	19	p13.2	1953	0.795510708401977
10409	BASP1	ENSG00000176788	5	p15.1	1963	0.663438339438339
55643	BTBD2	ENSG00000133243	19	p13.3	4218	0.652107738016776
57685	CACHD1	ENSG00000158966	1	p31.3	6104	0.484023549777438
57834	CYP4F11	ENSG00000171903	19	p13.12	3395	0.529569355824283
114987	WDR31	ENSG00000148225	9	q32	2546	0.496291464590207
27136	MORC1	ENSG00000114487	3	q13.13	3767	0.403696934608378
5192	PEX10	ENSG00000157911	1	p36.32	2074	0.65132299788972
100874016	SYNPR-AS1	ENSG00000241359	3	p14.2	558	0.461059585377227
9412	MED21	ENSG00000152944	12	p11.23	2955	0.44108280490633
285877	POM121L12	ENSG00000221900	7	p12.1	1270	0.638582677165354
9240	PNMA1	ENSG00000176903	14	q24.3	2643	0.541430192962543
54862	CC2D1A	ENSG00000132024	19	p13.12	4685	0.622964050460619
51663	ZFR	ENSG00000056097	5	p13.3	4821	0.461919516222156
388588	SMIM1	ENSG00000235169	1	p36.32	564	0.701890769725563
27012	KCNV1	ENSG00000164794	8	q23.2	3620	0.535102161912044
9104	RGN	ENSG00000130988	X	p11.3	2235	0.502563191336124
150384	GTSE1-AS1	ENSG00000277232	22	q13.31	1518	0.5566534914361
79605	PGBD5	ENSG00000177614	1	q42.13	3354	0.591137601796527
6401	SELE	ENSG00000007908	1	q24.2	3875	0.474483139554596
924	CD7	ENSG00000173762	17	q25.3	1854	0.671634800610957
22894	DIS3	ENSG00000083520	13	q21.33	7712	0.415065470292662
124936	CYB5D2	ENSG00000167740	17	p13.2	2002	0.562547484861762
93653	ST7-AS1	ENSG00000227199	7	q31.2	1888	0.585805084745763
5457	POU4F1	ENSG00000152192	13	q31.1	3814	0.617141852401939
390072	OR52N4	ENSG00000181074	11	p15.4	1037	0.460945033751205
7776	ZNF236	ENSG00000130856	18	q23	8532	0.515384166957917
64651	CSRNP1	ENSG00000144655	3	p22.2	3254	0.638028635079481
100289178	GNG12-AS1	ENSG00000232284	1	p31.3	2427	0.442549485465759
167127	UGT3A2	ENSG00000168671	5	p13.2	2385	0.467254585339197
221044	UCMA	ENSG00000165623	10	p13	823	0.53549201694363
652972	LRRC37A5P	ENSG00000204173	9	q31.3	1095	0.455751575859454
115207	KCTD12	ENSG00000178695	13	q22.3	6237	0.436267436267436
5468	PPARG	ENSG00000132170	3	p25.2	3362	0.492484839755097
8131	NPRL3	ENSG00000103148	16	p13.3	3499	0.585637696219368
94137	RP1L1	ENSG00000183638	8	p23.1	7977	0.619499331625254
6671	SP4	ENSG00000105866	7	p15.3	5800	0.485201450253971
7881	KCNAB1	ENSG00000169282	3	q25.31	5437	0.474145036822932
266629	SEC14L3	ENSG00000100012	22	q12.2	2372	0.528455531189662
5048	PAFAH1B1	ENSG00000007168	17	p13.3	5614	0.440174823685922
23264	ZC3H7B	ENSG00000100403	22	q13.2	10544	0.582470668378073
100526693	ARPC4-TTLL3	ENSG00000250151	3	p25.3	4678	0.549113673015902
1047	CLGN	ENSG00000153132	4	q31.1	2822	0.394650170183792
1069	CETN2	ENSG00000147400	X	q28	1080	0.446387365944377
338322	NLRP10	ENSG00000182261	11	p15.4	2020	0.512839285850474
340578	DCAF12L2	ENSG00000198354	X	q25	2599	0.548672566371681
151556	GPR155	ENSG00000163328	2	q31.1	7599	0.416170971012342
157769	FAM91A1	ENSG00000176853	8	q24.13	5459	0.413674109661716
9037	SEMA5A	ENSG00000112902	5	p15.31	11808	0.556830296006001
91828	EXOC3L4	ENSG00000205436	14	q32.32	2579	0.660836086443989
7479	WNT8B	ENSG00000075290	10	q24.31	1996	0.53151935714853
83605	CCM2	ENSG00000136280	7	p13	3467	0.580698689084038
402682	UFSP1	ENSG00000176125	7	q22.1	996	0.667670682730924
56649	TMPRSS4	ENSG00000137648	11	q23.3	3576	0.545344597734146
348235	SKA2	ENSG00000182628	17	q22	3147	0.42390488055028
153643	FAM81B	ENSG00000153347	5	q15	1780	0.410274140515471
5570	PKIB	ENSG00000135549	6	q22.31	2427	0.455427065935836
50846	DHH	ENSG00000139549	12	q13.12	1934	0.632669191635317
400121	LINC00547	ENSG00000275226	13	q13.3	3314	0.390894486798197
1847	DUSP5	ENSG00000138166	10	q25.2	2528	0.565996362469557
29993	PACSIN1	ENSG00000124507	6	p21.31	4498	0.619239241143634
84033	OBSCN	ENSG00000154358	1	q42.13	30004	0.631424931230233
1122	CHML	ENSG00000203668	1	q43	7066	0.349419756580809
51726	DNAJB11	ENSG00000090520	3	q27.3	2204	0.46185408504646
285973	ATG9B	ENSG00000181652	7	q36.1	4987	0.61362915514355
140807	KRT72	ENSG00000170486	12	q13.13	2154	0.537873407275891
6635	SNRPE	ENSG00000182004	1	q32.1	1604	0.425954171972632
10762	NUP50	ENSG00000093000	22	q13.31	5501	0.492454511150423
64801	ARV1	ENSG00000173409	1	q42.2	1579	0.415122553818301
146225	CMTM2	ENSG00000140932	16	q21	1062	0.508164981065566
3776	KCNK2	ENSG00000082482	1	q41	3812	0.43690946327667
133686	NADK2	ENSG00000152620	5	p13.2	4174	0.4620120843364
57559	STAMBPL1	ENSG00000138134	10	q23.31	14266	0.418788250216679
51650	MRPS33	ENSG00000090263	7	q34	817	0.502590324830655
1584	CYP11B1	ENSG00000160882	8	q24.3	4179	0.597798158994256
636	BICD1	ENSG00000151746	12	p11.21	3933	0.487464005574213
84775	ZNF607	ENSG00000198182	19	q13.12	4538	0.479307372249729
586	BCAT1	ENSG00000060982	12	p12.1	10227	0.496000296242945
79753	SNIP1	ENSG00000163877	1	p34.3	4605	0.526938294611893
8836	GGH	ENSG00000137563	8	q12.3	1492	0.409202880333946
164684	WBP2NL	ENSG00000183066	22	q13.2	2695	0.449171862165017
9440	MED17	ENSG00000042429	11	q21	5126	0.427145922872084
115817	DHRS1	ENSG00000157379	14	q12	3628	0.546363817387068
23626	SPO11	ENSG00000054796	20	q13.31	1817	0.389498321848495
149840	C20orf196	ENSG00000171984	20	p12.3	1155	0.543335212686776
158809	MAGEB6	ENSG00000176746	X	p21.3	1949	0.515686825265009
57574	MARCH4	ENSG00000144583	2	q35	4450	0.571781550444369
6720	SREBF1	ENSG00000072310	17	p11.2	5879	0.641957391166202
254158	CXorf58	ENSG00000165182	X	p22.11	1547	0.389559736740418
146540	ZNF785	ENSG00000197162	16	p11.2	4166	0.567179591871232
114882	OSBPL8	ENSG00000091039	12	q21.2	7939	0.404813979214793
55147	RBM23	ENSG00000100461	14	q11.2	4038	0.514648204638231
285326	LINC00692	ENSG00000230891	3	p24.2	1031	0.396273336770368
55239	OGFOD1	ENSG00000087263	16	q13	3020	0.456891166833537
22869	ZNF510	ENSG00000081386	9	q22.33	5616	0.496831810604282
8445	DYRK2	ENSG00000127334	12	q15	6159	0.642640690734958
84318	CCDC77	ENSG00000120647	12	p13.33	2504	0.451298987387192
8556	CDC14A	ENSG00000079335	1	p21.2	6041	0.426426472346238
8512	8512	ENSG00000242600	10	q22.3	1424	0.523410949213957
100288974	100288974	ENSG00000242600	10	q22.3	835	0.510459098322709
648691	648691	ENSG00000220891	22	q11.22	3105	0.504490069960213
89801	PPP1R3F	ENSG00000049769	X	p11.23	3881	0.583409738602299
152586	MGAT4D	ENSG00000205301	4	q31.1	1341	0.358479873927061
3320	HSP90AA1	ENSG00000080824	14	q32.31	4485	0.471714188902614
10061	ABCF2	ENSG00000033050	7	q36.1	3970	0.515267714435277
100129534	100129534	ENSG00000269896	1	p36.32	2248	0.576957295373665
139804	RBMXL3	ENSG00000175718	X	q23	3469	0.62727010665898
100125288	ZGLP1	ENSG00000220201	19	p13.2	1980	0.631508679664512
63923	TNN	ENSG00000120332	1	q25.1	5008	0.576200321867696
79811	SLTM	ENSG00000137776	15	q22.1	5584	0.427288672785166
2848	GPR25	ENSG00000170128	1	q32.1	1224	0.727124183006536
607	BCL9	ENSG00000116128	1	q21.2	6276	0.515265740012482
136332	LRGUK	ENSG00000155530	7	q33	2700	0.42453826295737
10721	POLQ	ENSG00000051341	3	q13.33	9231	0.433276219501246
2634	GBP2	ENSG00000162645	1	p22.2	4228	0.462241767424529
404665	CACTIN-AS1	ENSG00000226800	19	p13.3	1913	0.635320682767633
79906	MORN1	ENSG00000116151	1	p36.32	3602	0.622734973677861
6133	RPL9	ENSG00000163682	4	p14	2765	0.394037347347635
6734	SRPRA	ENSG00000182934	11	q24.2	3092	0.519347186828195
100128750	RBPMS-AS1	ENSG00000254109	8	p12	909	0.564187332120513
6049	RNF6	ENSG00000127870	13	q12.13	4275	0.46718700753977
5434	POLR2E	ENSG00000099817	19	p13.3	3014	0.618160867516919
5669	PSG1	ENSG00000231924	19	q13.2	4166	0.464588130062335
146310	RNF151	ENSG00000179580	16	p13.3	796	0.566710151204297
113146	AHNAK2	ENSG00000185567	14	q32.33	18345	0.604447900180043
22981	NINL	ENSG00000101004	20	p11.21	6854	0.551500251553276
996	CDC27	ENSG00000004897	17	q21.32	5610	0.409355237752826
83667	SESN2	ENSG00000130766	1	p35.3	3528	0.622033040528669
6620	SNCB	ENSG00000074317	5	q35.2	1881	0.658139627044642
23022	PALLD	ENSG00000129116	4	q32.3	7499	0.500983146739297
7008	TEF	ENSG00000167074	22	q13.2	4678	0.625134319083633
92249	LINC01278	ENSG00000235437	X	q11.1	2886	0.517204267923904
51507	RTFDC1	ENSG00000022277	20	q13.31	2089	0.486601133896572
390259	BSX	ENSG00000188909	11	q24.1	702	0.637805785618825
8089	YEATS4	ENSG00000127337	12	q15	1385	0.392039434654006
158297	SAXO1	ENSG00000155875	9	p22.1	1934	0.52144048849363
25875	LETMD1	ENSG00000050426	12	q13.12	2783	0.478618122124399
4300	MLLT3	ENSG00000171843	9	p21.3	4620	0.476448863114062
596	BCL2	ENSG00000171791	18	q21.33	6885	0.473704023383242
8773	SNAP23	ENSG00000092531	15	q15.1	2641	0.438410035925491
6093	ROCK1	ENSG00000067900	18	q11.1	6648	0.37785876337369
84936	ZFYVE19	ENSG00000166140	15	q15.1	2397	0.586573466795153
50855	PARD6A	ENSG00000102981	16	q22.1	1263	0.698753199952726
7260	TSSC1	ENSG00000032389	2	p25.3	2469	0.535302397399699
440068	CARD17	ENSG00000255221	11	q22.3	466	0.471105599480778
55330	BLOC1S4	ENSG00000186222	4	p16.1	1546	0.536869340232859
79745	CLIP4	ENSG00000115295	2	p23.2	5374	0.433103816798701
54708	MARCH5	ENSG00000198060	10	q23.32	4004	0.464941571825066
5930	RBBP6	ENSG00000122257	16	p12.1	8635	0.426963767729517
51231	VRK3	ENSG00000105053	19	q13.33	3813	0.556994167008757
92521	SPECC1	ENSG00000128487	17	p11.2	6969	0.546681584095746
400935	IL17REL	ENSG00000188263	22	q13.33	3635	0.640704188726095
4105	MAGEA6	ENSG00000197172	X	q28	1762	0.614047584028463
57488	ESYT2	ENSG00000117868	7	q36.3	7415	0.472140517566877
57462	KIAA1161	ENSG00000164976	9	p13.3	4199	0.632160559147506
84101	USP44	ENSG00000136014	12	q22	3763	0.486647263379094
54916	TMEM260	ENSG00000070269	14	q22.3	6659	0.431732180212714
285629	285629	ENSG00000253417	5	q34	2322	0.499491952431554
390892	OR7A10	ENSG00000127515	19	p13.12	930	0.466666666666667
55259	CASC1	ENSG00000118307	12	p12.1	2774	0.392929033861926
57228	SMAGP	ENSG00000170545	12	q13.13	1358	0.595984534248957
83482	SCRT1	ENSG00000261678	8	q24.3	3552	0.696828193832599
171389	NLRP6	ENSG00000174885	11	p15.5	2763	0.666945576202029
875	CBS	ENSG00000160200	21	q22.3	3355	0.605150375209117
166785	MMAA	ENSG00000151611	4	q31.21	5943	0.467144006248115
126520	PLK5	ENSG00000185988	19	p13.3	2279	0.658548262053641
2016	EMX1	ENSG00000135638	2	p13.2	2188	0.683839020469441
1506	CTRL	ENSG00000141086	16	q22.1	1182	0.591191991106228
492	ATP2B3	ENSG00000067842	X	q28	6762	0.591640038172748
83932	SPRTN	ENSG00000010072	1	q42.2	4618	0.464213762241009
1001	CDH3	ENSG00000062038	16	q22.1	4276	0.561740000149193
6512	SLC1A7	ENSG00000162383	1	p32.3	5392	0.577969765346182
10763	NES	ENSG00000132688	1	q23.1	5557	0.636584960820272
6122	RPL3	ENSG00000100316	22	q13.1	2617	0.544892972493206
90121	TSR2	ENSG00000158526	X	p11.22	1326	0.573646131786544
4097	MAFG	ENSG00000197063	17	q25.3	5254	0.651709174739988
6567	SLC16A2	ENSG00000147100	X	q13.2	4141	0.565387098809515
25839	COG4	ENSG00000103051	16	q22.1	3588	0.522648371227226
282809	POC1B	ENSG00000139323	12	q21.33	3622	0.4276066280548
3562	IL3	ENSG00000164399	5	q31.1	924	0.513786236946419
146779	EFCAB3	ENSG00000172421	17	q23.2	1754	0.390940846254718
6638	SNRPN	ENSG00000128739	15	q11.2	3653	0.505355362359918
51715	RAB23	ENSG00000112210	6	p11.2	3175	0.427816097803169
29066	ZC3H7A	ENSG00000122299	16	p13.13	4501	0.424961303013927
1287	COL4A5	ENSG00000188153	X	q22.3	7834	0.540211154255952
343069	HNRNPCL1	ENSG00000179172	1	p36.21	1108	0.462579701055712
54883	CWC25	ENSG00000273559	17	q12	3417	0.489611675818338
81930	KIF18A	ENSG00000121621	11	p14.1	3754	0.380943545011729
3070	HELLS	ENSG00000119969	10	q23.33	3327	0.373240847738221
6897	TARS	ENSG00000113407	5	p13.3	3166	0.435886147080609
388849	CCDC188	ENSG00000234409	22	q11.21	633	0.633846511368564
3214	HOXB4	ENSG00000182742	17	q21.32	2033	0.60672643000588
65056	GPBP1	ENSG00000062194	5	q11.2	4704	0.43120491988726
10096	ACTR3	ENSG00000115091	2	q14.1	5881	0.446745323445512
51102	MECR	ENSG00000116353	1	p35.3	3313	0.543224970353904
7993	UBXN8	ENSG00000104691	8	p12	1622	0.424135091757219
55658	RNF126	ENSG00000070423	19	p13.3	1650	0.637920204506836
3248	HPGD	ENSG00000164120	4	q34.1	3027	0.436778950545767
51524	TMEM138	ENSG00000149483	11	q12.2	2427	0.527517370537015
10142	AKAP9	ENSG00000127914	7	q21.2	16254	0.392499610229991
64839	FBXL17	ENSG00000145743	5	q21.3	7986	0.44506147068374
147807	ZNF524	ENSG00000171443	19	q13.42	1109	0.705482456140351
55609	ZNF280C	ENSG00000056277	X	q26.1	4695	0.407186516124868
653519	GPR89A	ENSG00000117262	1	q21.1	4819	0.420965943457071
4323	MMP14	ENSG00000157227	14	q11.2	3538	0.570666649075528
10455	ECI2	ENSG00000198721	6	p25.2	1655	0.466797714848114
1523	CUX1	ENSG00000257923	7	q22.1	15587	0.567403178225282
10190	TXNDC9	ENSG00000115514	2	q11.2	2232	0.40799381422921
140680	C20orf96	ENSG00000196476	20	p13	2445	0.514954932474546
113278	SLC52A3	ENSG00000101276	20	p13	3157	0.596029713949998
65078	RTN4R	ENSG00000040608	22	q11.21	2198	0.701351793246866
51735	RAPGEF6	ENSG00000158987	5	q31.1	10522	0.426199032391907
80314	EPC1	ENSG00000120616	10	p11.22	4549	0.446308259030244
3815	KIT	ENSG00000157404	4	q12	5176	0.446051186978242
100270679	LINC01432	ENSG00000234435	20	p11.22	677	0.474012403663186
57644	MYH7B	ENSG00000078814	20	q11.22	7483	0.600660254409167
100169989	DBIL5P2	ENSG00000242412	2	p15	1692	0.452127659574468
100302185	PVT1	ENSG00000249859	8	q24.21	67	0.522388059701492
7080	NKX2-1	ENSG00000136352	14	q13.3	2509	0.62444900746459
51030	TVP23B	ENSG00000171928	17	p11.2	1789	0.440518250964641
10152	ABI2	ENSG00000138443	2	q33.2	6915	0.484215389919851
80145	THOC7	ENSG00000163634	3	p14.1	1008	0.426801602756175
339201	ASB16-AS1	ENSG00000267080	17	q21.31	2258	0.59599129663732
54797	MED18	ENSG00000130772	1	p35.3	1890	0.532280082369347
283869	NPW	ENSG00000183971	16	p13.3	1016	0.725705302563349
5314	PKHD1	ENSG00000170927	6	p12.2	17845	0.471745634312974
7070	THY1	ENSG00000154096	11	q23.3	2397	0.582902034056874
598	BCL2L1	ENSG00000171552	20	q11.21	2716	0.564657677293708
163479	FNDC7	ENSG00000143107	1	p13.3	3060	0.459420961252015
3553	IL1B	ENSG00000125538	2	q14.1	1507	0.480410698451291
221409	SPATS1	ENSG00000249481	6	p21.1	2373	0.501536572674913
2312	FLG	ENSG00000143631	1	q21.3	12747	0.425202152761208
343066	AADACL4	ENSG00000204518	1	p36.21	1575	0.494161423844448
8086	AAAS	ENSG00000094914	12	q13.13	1837	0.560927256805032
966	CD59	ENSG00000085063	11	p13	8080	0.515487595411989
7172	TPMT	ENSG00000137364	6	p22.3	4145	0.432242999957657
84920	ALG10	ENSG00000139133	12	p11.1	3127	0.449307189423162
84236	RHBDD1	ENSG00000144468	2	q36.3	5418	0.483502239069768
23505	TMEM131	ENSG00000075568	2	q11.2	10247	0.423511364855097
93058	COQ10A	ENSG00000135469	12	q13.3	1917	0.552401685604196
56944	OLFML3	ENSG00000116774	1	p13.2	2298	0.551790820354394
26136	TES	ENSG00000135269	7	q31.2	3618	0.463909215665621
4666	NACA	ENSG00000196531	12	q13.3	3498	0.492995940827067
152816	C4orf26	ENSG00000174792	4	q21.1	2062	0.469352480522342
134548	SOWAHA	ENSG00000198944	5	q31.1	3457	0.574197280879375
83690	CRISPLD1	ENSG00000121005	8	q21.13	4573	0.434862744291394
